FAPROTAX_taxa,Silva combined,Silva_Kingdom,Silva_Phylum,Silva_Class,Order,Family,Genus,methanotrophy,acetoclastic_methanogenesis,methanogenesis_by_disproportionation_of_methyl_groups,methanogenesis_using_formate,methanogenesis_by_CO2_reduction_with_H2,methanogenesis_by_reduction_of_methyl_compounds_with_H2,hydrogenotrophic_methanogenesis,methanogenesis,methanol_oxidation,methylotrophy,CH4_cyclicers,aerobic_ammonia_oxidation,aerobic_nitrite_oxidation,nitrification,anammox,nitrate_denitrification,nitrite_denitrification,nitrous_oxide_denitrification,denitrification,nitrogen_fixation,nitrate_ammonification,nitrite_ammonification,nitrite_respiration,nitrate_respiration_dissimilatory,nitrate_reduction_assimilatory_or_dissimilatory,ureolysis,N_cyclers,sulfur_reduction,sulfate_reduction,sulfite_reduction,thiosulfate_reduction,S_reduction,dark_sulfide_oxidation,dark_sulfur_oxidation,dark_sulfite_oxidation,dark_thiosulfate_oxidation,S_oxidation_dark,anoxygenic_photoautotrophy_S_oxidizing,S_cyclers,S_and_N_cyclers,arsenate_reduction_detoxification,anaerobic_arsenate_reduction,dissimilatory_arsenate_reduction,arsenite_oxidation_detoxification,arsenite_oxidation_energy_yielding,dissimilatory_arsenite_oxidation,knallgas_bacteria,dark_hydrogen_oxidation,anoxygenic_photoautotrophy_H2_oxidizing,H_oxidizing,manganese_oxidation,manganese_reduction,dark_iron_oxidation,anoxygenic_photoautotrophy_Fe_oxidizing,iron_reduction,chlorate_reducers,fermentation,human_pathogens_septicemia,human_pathogens_pneumonia,human_pathogens_nosocomia,human_pathogens_meningitis,human_pathogens_gastroenteritis,human_pathogens_diarrhea,human_pathogens_all,human_gut,human_associated,mammal_gut,plant_pathogen,oil_bioremediation,aromatic_hydrocarbon_degradation,aromatic_compound_degradation,aliphatic_non_methane_hydrocarbon_degradation,hydrocarbon_degradation,plastic_degradation,fish_parasites,intracellular_parasites,invertebrate_parasites ,predatory_or_exoparasitic,nonphotosynthetic_cyanobacteria,photosynthetic_cyanobacteria,anoxygenic_photoautotrophy,aerobic_anoxygenic_photohetertrophy,photoheterotrophy,reductive_acetogenesis,fumarate_respiration,chitinolysis,cellulolysis,xylanolysis,aerobic_chemoheterotrophy,ligninolysis,chemoheterotrophy,
Clostridium_hungatei_,Bacteria;Firmicutes;Clostridia;Clostridiales;Caloramatoraceae;Clostridium,Bacteria,Firmicutes,Clostridia,Clostridiales,Caloramatoraceae,Clostridium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,
Clostridium_hylemonae_,Bacteria;Firmicutes;Clostridia;Clostridiales;Caloramatoraceae;Clostridium,Bacteria,Firmicutes,Clostridia,Clostridiales,Caloramatoraceae,Clostridium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
Clostridium_indolis_,Bacteria;Firmicutes;Clostridia;Clostridiales;Caloramatoraceae;Clostridium,Bacteria,Firmicutes,Clostridia,Clostridiales,Caloramatoraceae,Clostridium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
Clostridium_innocuum_,Bacteria;Firmicutes;Clostridia;Clostridiales;Caloramatoraceae;Clostridium,Bacteria,Firmicutes,Clostridia,Clostridiales,Caloramatoraceae,Clostridium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Clostridium_intestinale_,Bacteria;Firmicutes;Clostridia;Clostridiales;Caloramatoraceae;Clostridium,Bacteria,Firmicutes,Clostridia,Clostridiales,Caloramatoraceae,Clostridium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
Clostridium_jejuense_,Bacteria;Firmicutes;Clostridia;Clostridiales;Caloramatoraceae;Clostridium,Bacteria,Firmicutes,Clostridia,Clostridiales,Caloramatoraceae,Clostridium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,
Clostridium_josui_,Bacteria;Firmicutes;Clostridia;Clostridiales;Caloramatoraceae;Clostridium,Bacteria,Firmicutes,Clostridia,Clostridiales,Caloramatoraceae,Clostridium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,
Clostridium_kluyveri_,Bacteria;Firmicutes;Clostridia;Clostridiales;Caloramatoraceae;Clostridium,Bacteria,Firmicutes,Clostridia,Clostridiales,Caloramatoraceae,Clostridium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
Clostridium_L2-50_,Bacteria;Firmicutes;Clostridia;Clostridiales;Caloramatoraceae;Clostridium,Bacteria,Firmicutes,Clostridia,Clostridiales,Caloramatoraceae,Clostridium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Clostridium_lacusfryxellense_,Bacteria;Firmicutes;Clostridia;Clostridiales;Caloramatoraceae;Clostridium,Bacteria,Firmicutes,Clostridia,Clostridiales,Caloramatoraceae,Clostridium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
Clostridium_lentocellum_,Bacteria;Firmicutes;Clostridia;Clostridiales;Caloramatoraceae;Clostridium,Bacteria,Firmicutes,Clostridia,Clostridiales,Caloramatoraceae,Clostridium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,
Clostridium_lentoputrescens_,Bacteria;Firmicutes;Clostridia;Clostridiales;Caloramatoraceae;Clostridium,Bacteria,Firmicutes,Clostridia,Clostridiales,Caloramatoraceae,Clostridium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
Clostridium_leptum_,Bacteria;Firmicutes;Clostridia;Clostridiales;Caloramatoraceae;Clostridium,Bacteria,Firmicutes,Clostridia,Clostridiales,Caloramatoraceae,Clostridium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Clostridium_limosum_,Bacteria;Firmicutes;Clostridia;Clostridiales;Caloramatoraceae;Clostridium,Bacteria,Firmicutes,Clostridia,Clostridiales,Caloramatoraceae,Clostridium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
Clostridium_litorale_,Bacteria;Firmicutes;Clostridia;Clostridiales;Caloramatoraceae;Clostridium,Bacteria,Firmicutes,Clostridia,Clostridiales,Caloramatoraceae,Clostridium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
Clostridium_lituseburense_,Bacteria;Firmicutes;Clostridia;Clostridiales;Caloramatoraceae;Clostridium,Bacteria,Firmicutes,Clostridia,Clostridiales,Caloramatoraceae,Clostridium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
Clostridium_ljungdahlii_,Bacteria;Firmicutes;Clostridia;Clostridiales;Caloramatoraceae;Clostridium,Bacteria,Firmicutes,Clostridia,Clostridiales,Caloramatoraceae,Clostridium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
Clostridium_longisporum_,Bacteria;Firmicutes;Clostridia;Clostridiales;Caloramatoraceae;Clostridium,Bacteria,Firmicutes,Clostridia,Clostridiales,Caloramatoraceae,Clostridium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,
Clostridium_M62-1_,Bacteria;Firmicutes;Clostridia;Clostridiales;Caloramatoraceae;Clostridium,Bacteria,Firmicutes,Clostridia,Clostridiales,Caloramatoraceae,Clostridium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Clostridium_magnum_,Bacteria;Firmicutes;Clostridia;Clostridiales;Caloramatoraceae;Clostridium,Bacteria,Firmicutes,Clostridia,Clostridiales,Caloramatoraceae,Clostridium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
Clostridium_malenomenatum_,Bacteria;Firmicutes;Clostridia;Clostridiales;Caloramatoraceae;Clostridium,Bacteria,Firmicutes,Clostridia,Clostridiales,Caloramatoraceae,Clostridium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
Clostridium_mangenoti_,Bacteria;Firmicutes;Clostridia;Clostridiales;Caloramatoraceae;Clostridium,Bacteria,Firmicutes,Clostridia,Clostridiales,Caloramatoraceae,Clostridium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
Clostridium_mayombei_,Bacteria;Firmicutes;Clostridia;Clostridiales;Caloramatoraceae;Clostridium,Bacteria,Firmicutes,Clostridia,Clostridiales,Caloramatoraceae,Clostridium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
Clostridium_methoxybenzovorans_,Bacteria;Firmicutes;Clostridia;Clostridiales;Caloramatoraceae;Clostridium,Bacteria,Firmicutes,Clostridia,Clostridiales,Caloramatoraceae,Clostridium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
Clostridium_methylpentosum_,Bacteria;Firmicutes;Clostridia;Clostridiales;Caloramatoraceae;Clostridium,Bacteria,Firmicutes,Clostridia,Clostridiales,Caloramatoraceae,Clostridium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
Clostridium_MT351_,Bacteria;Firmicutes;Clostridia;Clostridiales;Caloramatoraceae;Clostridium,Bacteria,Firmicutes,Clostridia,Clostridiales,Caloramatoraceae,Clostridium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
Clostridium_neopropionicum_,Bacteria;Firmicutes;Clostridia;Clostridiales;Caloramatoraceae;Clostridium,Bacteria,Firmicutes,Clostridia,Clostridiales,Caloramatoraceae,Clostridium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
Clostridium_nexile_,Bacteria;Firmicutes;Clostridia;Clostridiales;Caloramatoraceae;Clostridium,Bacteria,Firmicutes,Clostridia,Clostridiales,Caloramatoraceae,Clostridium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Clostridium_novyi_,Bacteria;Firmicutes;Clostridia;Clostridiales;Caloramatoraceae;Clostridium,Bacteria,Firmicutes,Clostridia,Clostridiales,Caloramatoraceae,Clostridium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
Clostridium_OhilAs_,Bacteria;Firmicutes;Clostridia;Clostridiales;Caloramatoraceae;Clostridium,Bacteria,Firmicutes,Clostridia,Clostridiales,Caloramatoraceae,Clostridium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Clostridium_oxalicum_,Bacteria;Firmicutes;Clostridia;Clostridiales;Caloramatoraceae;Clostridium,Bacteria,Firmicutes,Clostridia,Clostridiales,Caloramatoraceae,Clostridium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
Clostridium_papyrosolvens_,Bacteria;Firmicutes;Clostridia;Clostridiales;Caloramatoraceae;Clostridium,Bacteria,Firmicutes,Clostridia,Clostridiales,Caloramatoraceae,Clostridium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,
Clostridium_paradoxum_,Bacteria;Firmicutes;Clostridia;Clostridiales;Caloramatoraceae;Clostridium,Bacteria,Firmicutes,Clostridia,Clostridiales,Caloramatoraceae,Clostridium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
Clostridium_paraputrificum_,Bacteria;Firmicutes;Clostridia;Clostridiales;Caloramatoraceae;Clostridium,Bacteria,Firmicutes,Clostridia,Clostridiales,Caloramatoraceae,Clostridium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,
Clostridium_pascui_,Bacteria;Firmicutes;Clostridia;Clostridiales;Caloramatoraceae;Clostridium,Bacteria,Firmicutes,Clostridia,Clostridiales,Caloramatoraceae,Clostridium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
Clostridium_pasteurianum_,Bacteria;Firmicutes;Clostridia;Clostridiales;Caloramatoraceae;Clostridium,Bacteria,Firmicutes,Clostridia,Clostridiales,Caloramatoraceae,Clostridium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
Clostridium_perfringens_,Bacteria;Firmicutes;Clostridia;Clostridiales;Caloramatoraceae;Clostridium,Bacteria,Firmicutes,Clostridia,Clostridiales,Caloramatoraceae,Clostridium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
Clostridium_phytofermentans_,Bacteria;Firmicutes;Clostridia;Clostridiales;Caloramatoraceae;Clostridium,Bacteria,Firmicutes,Clostridia,Clostridiales,Caloramatoraceae,Clostridium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,
Clostridium_polyendosporum_,Bacteria;Firmicutes;Clostridia;Clostridiales;Caloramatoraceae;Clostridium,Bacteria,Firmicutes,Clostridia,Clostridiales,Caloramatoraceae,Clostridium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
Clostridium_polysaccharolyticum_,Bacteria;Firmicutes;Clostridia;Clostridiales;Caloramatoraceae;Clostridium,Bacteria,Firmicutes,Clostridia,Clostridiales,Caloramatoraceae,Clostridium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,
Clostridium_populeti_,Bacteria;Firmicutes;Clostridia;Clostridiales;Caloramatoraceae;Clostridium,Bacteria,Firmicutes,Clostridia,Clostridiales,Caloramatoraceae,Clostridium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,
Clostridium_propionicum_,Bacteria;Firmicutes;Clostridia;Clostridiales;Caloramatoraceae;Clostridium,Bacteria,Firmicutes,Clostridia,Clostridiales,Caloramatoraceae,Clostridium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
Clostridium_proteoclasticum_,Bacteria;Firmicutes;Clostridia;Clostridiales;Caloramatoraceae;Clostridium,Bacteria,Firmicutes,Clostridia,Clostridiales,Caloramatoraceae,Clostridium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,
Clostridium_proteolyticum_,Bacteria;Firmicutes;Clostridia;Clostridiales;Caloramatoraceae;Clostridium,Bacteria,Firmicutes,Clostridia,Clostridiales,Caloramatoraceae,Clostridium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
Clostridium_psychrophilum_,Bacteria;Firmicutes;Clostridia;Clostridiales;Caloramatoraceae;Clostridium,Bacteria,Firmicutes,Clostridia,Clostridiales,Caloramatoraceae,Clostridium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
